id,Age,Citizenship,Status,Lifeboat,Adult.Minor,Sex,Survived,Pasajero,Class,Template
1678,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1678)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1679,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1679)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1680,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1680)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1681,37,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1681)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1682,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1682)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1683,29,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1683)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1684,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1684)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1685,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1685)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1686,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1686)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1687,15,British,Married,No,Minor,Male,Saved,Crew,Victualling,(Pasajero (id 1687)(sexo Male)(status Married)(adult Minor)(clase Victualling))
1688,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1688)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1689,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1689)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1690,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1690)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1691,44,British,Single,No,Adult,Female,Lost,Crew,Victualling,(Pasajero (id 1691)(sexo Female)(status Single)(adult Adult)(clase Victualling))
1692,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1692)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1693,53,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1693)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1694,33,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1694)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1695,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1695)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1696,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1696)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1697,15,British,Married,No,Minor,Male,Saved,Crew,Victualling,(Pasajero (id 1697)(sexo Male)(status Married)(adult Minor)(clase Victualling))
1698,32,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1698)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1699,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1699)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1700,32,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1700)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1701,31,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1701)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1702,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1702)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1703,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1703)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1704,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1704)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1705,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1705)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1706,40,British,Single,No,Adult,Female,Saved,Crew,Victualling,(Pasajero (id 1706)(sexo Female)(status Single)(adult Adult)(clase Victualling))
1707,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1707)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1708,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1708)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1709,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1709)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1710,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1710)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1711,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1711)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1712,45,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1712)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1713,32,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1713)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1714,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1714)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1715,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1715)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1716,32,British,Otros,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1716)(sexo Male)(status Otros)(adult Adult)(clase Victualling))
1717,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1717)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1718,32,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1718)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1719,47,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1719)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1720,32,British,Otros,No,Adult,Female,Saved,Crew,Victualling,(Pasajero (id 1720)(sexo Female)(status Otros)(adult Adult)(clase Victualling))
1721,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1721)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1722,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1722)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1723,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1723)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1724,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1724)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1725,26,British,Married,No,Adult,Female,Lost,Crew,Victualling,(Pasajero (id 1725)(sexo Female)(status Married)(adult Adult)(clase Victualling))
1726,30,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1726)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1727,20,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1727)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1728,32,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1728)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1729,36,British,Married,No,Adult,Female,Lost,Crew,Victualling,(Pasajero (id 1729)(sexo Female)(status Married)(adult Adult)(clase Victualling))
1730,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1730)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1731,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1731)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1732,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1732)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1733,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1733)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1734,45,Norwegian,Married,No,Adult,Female,Lost,Crew,Victualling,(Pasajero (id 1734)(sexo Female)(status Married)(adult Adult)(clase Victualling))
1735,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1735)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1736,24,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1736)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1737,32,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1737)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1738,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1738)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1739,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1739)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1740,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1740)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1741,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1741)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1742,42,British,Single,No,Adult,Female,Lost,Crew,Victualling,(Pasajero (id 1742)(sexo Female)(status Single)(adult Adult)(clase Victualling))
1743,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1743)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1744,32,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1744)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1745,45,British,Married,Si,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1745)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1746,45,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1746)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1747,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1747)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1748,38,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1748)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1749,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1749)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1750,32,Dutch,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1750)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1751,22,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1751)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1752,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1752)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1753,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1753)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1754,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1754)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1755,32,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1755)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1756,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1756)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1757,26,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1757)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1758,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1758)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1759,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1759)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1760,26,British,Otros,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1760)(sexo Male)(status Otros)(adult Adult)(clase Victualling))
1761,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1761)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1762,32,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1762)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1763,38,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1763)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1764,26,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1764)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1765,30,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1765)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1766,24,British,Single,No,Adult,Female,Lost,Crew,Victualling,(Pasajero (id 1766)(sexo Female)(status Single)(adult Adult)(clase Victualling))
1767,32,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1767)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1768,38,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1768)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1769,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1769)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1770,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1770)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1771,29,British,Single,Si,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1771)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1772,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1772)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1773,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1773)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1774,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1774)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1775,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1775)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1776,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1776)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1777,31,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1777)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1778,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1778)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1779,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1779)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1780,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1780)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1781,24,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1781)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1782,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1782)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1783,30,British,Single,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1783)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1784,16,British,Married,No,Minor,Male,Saved,Crew,Victualling,(Pasajero (id 1784)(sexo Male)(status Married)(adult Minor)(clase Victualling))
1785,16,British,Single,No,Minor,Male,Saved,Crew,Victualling,(Pasajero (id 1785)(sexo Male)(status Single)(adult Minor)(clase Victualling))
1786,32,British,Otros,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1786)(sexo Male)(status Otros)(adult Adult)(clase Victualling))
1787,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1787)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1788,33,British,Married,No,Adult,Female,Lost,Crew,Victualling,(Pasajero (id 1788)(sexo Female)(status Married)(adult Adult)(clase Victualling))
1789,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1789)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1790,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1790)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1791,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1791)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1792,32,British,Married,No,Minor,Male,Lost,Crew,Victualling,(Pasajero (id 1792)(sexo Male)(status Married)(adult Minor)(clase Victualling))
1793,32,British,Married,No,Adult,Female,Saved,Crew,Victualling,(Pasajero (id 1793)(sexo Female)(status Married)(adult Adult)(clase Victualling))
1794,32,British,Married,No,Adult,Female,Saved,Crew,Victualling,(Pasajero (id 1794)(sexo Female)(status Married)(adult Adult)(clase Victualling))
1795,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1795)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1796,32,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1796)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1797,30,British,Single,No,Adult,Female,Lost,Crew,Victualling,(Pasajero (id 1797)(sexo Female)(status Single)(adult Adult)(clase Victualling))
1798,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1798)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1799,32,British,Married,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1799)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1800,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1800)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1801,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1801)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1802,54,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1802)(sexo Male)(status Married)(adult Adult)(clase Victualling))
1803,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1803)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1804,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1804)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1805,32,British,Single,No,Adult,Male,Lost,Crew,Victualling,(Pasajero (id 1805)(sexo Male)(status Single)(adult Adult)(clase Victualling))
1806,43,British,Single,No,Adult,Female,Lost,Crew,Victualling,(Pasajero (id 1806)(sexo Female)(status Single)(adult Adult)(clase Victualling))
1807,35,Danish,Single,No,Adult,Female,Lost,Crew,Victualling,(Pasajero (id 1807)(sexo Female)(status Single)(adult Adult)(clase Victualling))
1808,19,British,Married,No,Adult,Male,Saved,Crew,Victualling,(Pasajero (id 1808)(sexo Male)(status Married)(adult Adult)(clase Victualling))
